additional_prefix_drop,model,seed,split,rmse,relative_error,mean_target,pooled_rmse,n_plants,n_observations
0.5,logistic_pinn,3,train,0.22563105525532695,6.611201614441111,3.4128599975301324,0.4088319275257914,141,250
0.5,logistic_pinn,3,val,0.7114728395910613,13.078441219886386,5.440043103219621,0.9592590010605114,116,116
0.5,logistic_pinn,3,test,1.2471221798962995,17.337789970966824,7.193086212168223,1.4502090295243093,120,232
0.5,latent_ode,1,train,0.281472729025516,8.383542021385464,3.3574440052606764,0.4079171032777228,141,250
0.5,latent_ode,1,val,0.5230853255310193,9.615462899006344,5.44004309542991,0.75794524028958,116,116
0.5,latent_ode,1,test,1.5919342486992238,22.13144960671537,7.193086205325572,1.8403704058489825,120,232
0.5,latent_ode,2,train,0.25583912847078794,7.6563881345472495,3.3415120024595857,0.3786297988599852,141,250
0.5,latent_ode,2,val,0.5935160637934659,10.910135325130078,5.4400430985157335,0.8243003484229514,116,116
0.5,latent_ode,2,test,1.1022779165242795,15.324130495738267,7.193086203689206,1.2784614413548052,120,232
0.5,latent_ode,3,train,0.3177934417955901,9.31164601025461,3.4128599975301324,0.463982268038464,141,250
0.5,latent_ode,3,val,0.5260306294300947,9.669604072048072,5.440043103219621,0.7437701712865415,116,116
0.5,latent_ode,3,test,1.3032842923027128,18.118569051737555,7.193086212168223,1.542371782616151,120,232
0.5,phytoode,1,train,0.2856211263678423,8.507100220295895,3.3574440052606764,0.4192717666406252,141,250
0.5,phytoode,1,val,0.5267516365173306,9.68285778764962,5.44004309542991,0.7124964640473676,116,116
0.5,phytoode,1,test,1.0105493051895844,14.048897459916445,7.193086205325572,1.195440440550724,120,232
0.5,phytoode,2,train,0.304403209105416,9.109744597097183,3.3415120024595857,0.43393822879718014,141,250
0.5,phytoode,2,val,0.5493368269490271,10.098023434757504,5.4400430985157335,0.7328018336287733,116,116
0.5,phytoode,2,test,0.9340037774533788,12.98474327993379,7.193086203689206,1.0707031313364086,120,232
0.5,phytoode,3,train,0.2850535952328995,8.352337788224283,3.4128599975301324,0.43595322435340506,141,250
0.5,phytoode,3,val,0.5878003839570386,10.805068504129249,5.440043103219621,0.8286612301226759,116,116
0.5,phytoode,3,test,1.137499901650587,15.813794914988355,7.193086212168223,1.3430117709825786,120,232
