plot_id,date,plant_position,height_cm,height_m,genotype,year,replicate,block,entry,stand,field_range,field_row
YC21:2057,2021-06-15,Height4,36,0.36,N6,2021,2,1,235,22,13,1
YC21:2068,2021-06-15,Height4,55,0.55,BO9,2021,2,1,156,26,13,12
YC21:2080,2021-06-15,Height4,56,0.56,LH166,2021,2,1,52,25,13,24
YC21:2092,2021-06-15,Height4,51,0.51,793,2021,2,1,37,21,13,36
YC21:2104,2021-06-15,Height4,43,0.43,MS71,2021,2,1,172,23,13,48
YC21:2440,2021-06-15,Height4,53,0.53,CQ702RC,2021,2,2,312,20,20,1
YC21:2429,2021-06-15,Height4,47,0.47,LH60,2021,2,2,342,27,20,12
YC21:2417,2021-06-15,Height4,35,0.35,INBRED 305,2021,2,2,420,21,20,24
YC21:2405,2021-06-15,Height4,63,0.63,PHBB3,2021,2,2,364,20,20,36
YC21:2393,2021-06-15,Height4,42,0.42,B75,2021,2,2,306,20,20,48
YC21:1097,2021-06-23,Height4,79,0.79,LH209,2021,1,1,169,23,3,1
YC21:1108,2021-06-23,Height4,63,0.63,PHW20,2021,1,1,33,18,3,12
YC21:1120,2021-06-23,Height4,99,0.99,LH145,2021,1,1,116,16,3,24
YC21:1132,2021-06-23,Height4,86,0.86,LH127,2021,1,1,226,15,3,36
YC21:1144,2021-06-23,Height4,75,0.75,MS225,2021,1,1,78,23,3,48
YC21:2057,2021-06-23,Height4,60,0.6,N6,2021,2,1,235,22,13,1
YC21:2068,2021-06-23,Height4,85,0.85,BO9,2021,2,1,156,26,13,12
YC21:2080,2021-06-23,Height4,97,0.97,LH166,2021,2,1,52,25,13,24
YC21:2092,2021-06-23,Height4,79,0.79,793,2021,2,1,37,21,13,36
YC21:2104,2021-06-23,Height4,76,0.76,MS71,2021,2,1,172,23,13,48
YC21:2440,2021-06-23,Height4,72,0.72,CQ702RC,2021,2,2,312,20,20,1
YC21:2429,2021-06-23,Height4,62,0.62,LH60,2021,2,2,342,27,20,12
YC21:2417,2021-06-23,Height4,73,0.73,INBRED 305,2021,2,2,420,21,20,24
YC21:2405,2021-06-23,Height4,103,1.03,PHBB3,2021,2,2,364,20,20,36
YC21:2393,2021-06-23,Height4,82,0.82,B75,2021,2,2,306,20,20,48
YC21:1097,2021-06-28,Height4,116,1.16,LH209,2021,1,1,169,23,3,1
YC21:1108,2021-06-28,Height4,97,0.97,PHW20,2021,1,1,33,18,3,12
YC21:1120,2021-06-28,Height4,114,1.14,LH145,2021,1,1,116,16,3,24
YC21:1132,2021-06-28,Height4,108,1.08,LH127,2021,1,1,226,15,3,36
YC21:1144,2021-06-28,Height4,107,1.07,MS225,2021,1,1,78,23,3,48
YC21:2057,2021-06-28,Height4,78,0.78,N6,2021,2,1,235,22,13,1
YC21:2068,2021-06-28,Height4,103,1.03,BO9,2021,2,1,156,26,13,12
YC21:2080,2021-06-28,Height4,111,1.11,LH166,2021,2,1,52,25,13,24
YC21:2092,2021-06-28,Height4,106,1.06,793,2021,2,1,37,21,13,36
YC21:2104,2021-06-28,Height4,98,0.98,MS71,2021,2,1,172,23,13,48
YC21:2440,2021-06-28,Height4,103,1.03,CQ702RC,2021,2,2,312,20,20,1
YC21:2429,2021-06-28,Height4,92,0.92,LH60,2021,2,2,342,27,20,12
YC21:2417,2021-06-28,Height4,88,0.88,INBRED 305,2021,2,2,420,21,20,24
YC21:2405,2021-06-28,Height4,121,1.21,PHBB3,2021,2,2,364,20,20,36
YC21:2393,2021-06-28,Height4,103,1.03,B75,2021,2,2,306,20,20,48
YC21:1097,2021-07-08,Height4,258,2.58,LH209,2021,1,1,169,23,3,1
YC21:1108,2021-07-08,Height4,158,1.58,PHW20,2021,1,1,33,18,3,12
YC21:1120,2021-07-08,Height4,164,1.64,LH145,2021,1,1,116,16,3,24
YC21:1132,2021-07-08,Height4,153,1.53,LH127,2021,1,1,226,15,3,36
YC21:1144,2021-07-08,Height4,159,1.59,MS225,2021,1,1,78,23,3,48
YC21:2057,2021-07-08,Height4,141,1.41,N6,2021,2,1,235,22,13,1
YC21:2068,2021-07-08,Height4,156,1.56,BO9,2021,2,1,156,26,13,12
YC21:2080,2021-07-08,Height4,170,1.7,LH166,2021,2,1,52,25,13,24
YC21:2092,2021-07-08,Height4,150,1.5,793,2021,2,1,37,21,13,36
YC21:2104,2021-07-08,Height4,153,1.53,MS71,2021,2,1,172,23,13,48
YC21:2440,2021-07-08,Height4,153,1.53,CQ702RC,2021,2,2,312,20,20,1
YC21:2429,2021-07-08,Height4,146,1.46,LH60,2021,2,2,342,27,20,12
YC21:2417,2021-07-08,Height4,126,1.26,INBRED 305,2021,2,2,420,21,20,24
YC21:2405,2021-07-08,Height4,156,1.56,PHBB3,2021,2,2,364,20,20,36
YC21:2393,2021-07-08,Height4,147,1.47,B75,2021,2,2,306,20,20,48
YC21:1097,2021-07-13,Height4,172,1.72,LH209,2021,1,1,169,23,3,1
YC21:1108,2021-07-13,Height4,182,1.82,PHW20,2021,1,1,33,18,3,12
YC21:1120,2021-07-13,Height4,182,1.82,LH145,2021,1,1,116,16,3,24
YC21:1132,2021-07-13,Height4,185,1.85,LH127,2021,1,1,226,15,3,36
YC21:1144,2021-07-13,Height4,169,1.69,MS225,2021,1,1,78,23,3,48
YC21:2057,2021-07-13,Height4,135,1.35,N6,2021,2,1,235,22,13,1
YC21:2068,2021-07-13,Height4,174,1.74,BO9,2021,2,1,156,26,13,12
YC21:2080,2021-07-13,Height4,169,1.69,LH166,2021,2,1,52,25,13,24
YC21:2092,2021-07-13,Height4,173,1.73,793,2021,2,1,37,21,13,36
YC21:2104,2021-07-13,Height4,173,1.73,MS71,2021,2,1,172,23,13,48
YC21:2440,2021-07-13,Height4,167,1.67,CQ702RC,2021,2,2,312,20,20,1
YC21:2429,2021-07-13,Height4,176,1.76,LH60,2021,2,2,342,27,20,12
YC21:2417,2021-07-13,Height4,149,1.49,INBRED 305,2021,2,2,420,21,20,24
YC21:2405,2021-07-13,Height4,177,1.77,PHBB3,2021,2,2,364,20,20,36
YC21:2393,2021-07-13,Height4,176,1.76,B75,2021,2,2,306,20,20,48
YC21:1097,2021-07-23,Height4,219,2.19,LH209,2021,1,1,169,23,3,1
YC21:1108,2021-07-23,Height4,218,2.18,PHW20,2021,1,1,33,18,3,12
YC21:1120,2021-07-23,Height4,191,1.91,LH145,2021,1,1,116,16,3,24
YC21:1132,2021-07-23,Height4,214,2.14,LH127,2021,1,1,226,15,3,36
YC21:1144,2021-07-23,Height4,190,1.9,MS225,2021,1,1,78,23,3,48
YC21:2057,2021-07-23,Height4,160,1.6,N6,2021,2,1,235,22,13,1
YC21:2068,2021-07-23,Height4,194,1.94,BO9,2021,2,1,156,26,13,12
YC21:2080,2021-07-23,Height4,208,2.08,LH166,2021,2,1,52,25,13,24
YC21:2092,2021-07-23,Height4,209,2.09,793,2021,2,1,37,21,13,36
YC21:2104,2021-07-23,Height4,188,1.88,MS71,2021,2,1,172,23,13,48
YC21:2440,2021-07-23,Height4,247,2.47,CQ702RC,2021,2,2,312,20,20,1
YC21:2429,2021-07-23,Height4,231,2.31,LH60,2021,2,2,342,27,20,12
YC21:2417,2021-07-23,Height4,172,1.72,INBRED 305,2021,2,2,420,21,20,24
YC21:2405,2021-07-23,Height4,223,2.23,PHBB3,2021,2,2,364,20,20,36
YC21:2393,2021-07-23,Height4,212,2.12,B75,2021,2,2,306,20,20,48
YC21:1097,2021-08-06,Height4,214,2.14,LH209,2021,1,1,169,23,3,1
YC21:1108,2021-08-06,Height4,221,2.21,PHW20,2021,1,1,33,18,3,12
YC21:1120,2021-08-06,Height4,200,2,LH145,2021,1,1,116,16,3,24
YC21:1132,2021-08-06,Height4,214,2.14,LH127,2021,1,1,226,15,3,36
YC21:1144,2021-08-06,Height4,188,1.88,MS225,2021,1,1,78,23,3,48
YC21:2057,2021-08-06,Height4,159,1.59,N6,2021,2,1,235,22,13,1
YC21:2068,2021-08-06,Height4,189,1.89,BO9,2021,2,1,156,26,13,12
YC21:2080,2021-08-06,Height4,209,2.09,LH166,2021,2,1,52,25,13,24
YC21:2092,2021-08-06,Height4,209,2.09,793,2021,2,1,37,21,13,36
YC21:2104,2021-08-06,Height4,190,1.9,MS71,2021,2,1,172,23,13,48
YC21:2440,2021-08-06,Height4,244,2.44,CQ702RC,2021,2,2,312,20,20,1
YC21:2429,2021-08-06,Height4,245,2.45,LH60,2021,2,2,342,27,20,12
YC21:2417,2021-08-06,Height4,182,1.82,INBRED 305,2021,2,2,420,21,20,24
YC21:2405,2021-08-06,Height4,224,2.24,PHBB3,2021,2,2,364,20,20,36
YC21:2393,2021-08-06,Height4,214,2.14,B75,2021,2,2,306,20,20,48
YC20:1002,2020-06-03,Height5,12,0.12,MEF156-55-2,2020,1,1,124,19,1,2
YC20:1015,2020-06-03,Height5,10,0.1,PHN66,2020,1,1,183,16,1,15
YC20:1026,2020-06-03,Height5,13,0.13,PHG80,2020,1,1,241,24,1,26
YC20:1039,2020-06-03,Height5,14.5,0.145,LH145,2020,1,1,116,22,1,39
YC20:1047,2020-06-03,Height5,9,0.09,N6,2020,1,1,235,20,1,47
YC20:1287,2020-06-03,Height5,19.5,0.195,ND259,2020,1,2,267,18,6,2
YC20:1274,2020-06-03,Height5,14,0.14,PHV63,2020,1,2,505,21,6,15
YC20:1263,2020-06-03,Height5,17.5,0.175,4N506,2020,1,2,293,12,6,26
YC20:1251,2020-06-03,Height5,16.5,0.165,PHB09,2020,1,1,240,19,6,38
YC20:1242,2020-06-03,Height5,15,0.15,N201,2020,1,1,234,20,6,47
YC20:2055,2020-06-03,Height5,20,0.2,PHG86,2020,2,1,242,21,12,2
YC20:1495,2020-06-03,Height5,11.5,0.115,FR19,2020,1,2,413,15,11,15
YC20:1506,2020-06-03,Height5,16,0.16,B2,2020,1,2,475,23,11,26
YC20:1518,2020-06-03,Height5,10,0.1,PHW53,2020,1,2,447,17,11,38
YC20:2007,2020-06-03,Height5,15,0.15,SD101,2020,2,1,189,23,11,47
YC20:2247,2020-06-03,Height5,12.5,0.125,A679,2020,2,1,44,21,16,2
YC20:2234,2020-06-03,Height5,17.5,0.175,W603S,2020,2,1,140,15,16,15
YC20:2223,2020-06-03,Height5,14.5,0.145,A305,2020,2,1,14,16,16,26
YC20:2211,2020-06-03,Height5,14,0.14,W701BC,2020,2,1,10,13,16,38
YC20:2202,2020-06-03,Height5,12.5,0.125,2MA22,2020,2,1,202,15,16,47
YC20:2439,2020-06-03,Height5,18.5,0.185,PH207,2020,2,2,511,24,20,2
YC20:2456,2020-06-03,Height5,13.5,0.135,ND259,2020,2,2,291,18,21,16
YC20:2467,2020-06-03,Height5,21,0.21,B111,2020,2,2,298,23,21,27
YC20:2477,2020-06-03,Height5,11.5,0.115,H121,2020,2,2,315,17,21,37
YC20:2488,2020-06-03,Height5,13.5,0.135,NS701,2020,2,2,268,14,21,48
YC20:1002,2020-06-08,Height5,20.5,0.205,MEF156-55-2,2020,1,1,124,19,1,2
YC20:1015,2020-06-08,Height5,20,0.2,PHN66,2020,1,1,183,16,1,15
YC20:1026,2020-06-08,Height5,27,0.27,PHG80,2020,1,1,241,24,1,26
YC20:1039,2020-06-08,Height5,19,0.19,LH145,2020,1,1,116,22,1,39
YC20:1047,2020-06-08,Height5,16,0.16,N6,2020,1,1,235,20,1,47
YC20:1287,2020-06-08,Height5,25,0.25,ND259,2020,1,2,267,18,6,2
YC20:1274,2020-06-08,Height5,21,0.21,PHV63,2020,1,2,505,21,6,15
YC20:1263,2020-06-08,Height5,23,0.23,4N506,2020,1,2,293,12,6,26
YC20:1251,2020-06-08,Height5,22,0.22,PHB09,2020,1,1,240,19,6,38
YC20:1242,2020-06-08,Height5,19,0.19,N201,2020,1,1,234,20,6,47
YC20:2055,2020-06-08,Height5,31,0.31,PHG86,2020,2,1,242,21,12,2
YC20:1495,2020-06-08,Height5,19,0.19,FR19,2020,1,2,413,15,11,15
YC20:1506,2020-06-08,Height5,23,0.23,B2,2020,1,2,475,23,11,26
YC20:1518,2020-06-08,Height5,24,0.24,PHW53,2020,1,2,447,17,11,38
YC20:2007,2020-06-08,Height5,22.5,0.225,SD101,2020,2,1,189,23,11,47
YC20:2247,2020-06-08,Height5,21.5,0.215,A679,2020,2,1,44,21,16,2
YC20:2234,2020-06-08,Height5,31,0.31,W603S,2020,2,1,140,15,16,15
YC20:2223,2020-06-08,Height5,19.5,0.195,A305,2020,2,1,14,16,16,26
YC20:2211,2020-06-08,Height5,23.5,0.235,W701BC,2020,2,1,10,13,16,38
YC20:2202,2020-06-08,Height5,18.5,0.185,2MA22,2020,2,1,202,15,16,47
YC20:2439,2020-06-08,Height5,23,0.23,PH207,2020,2,2,511,24,20,2
YC20:2456,2020-06-08,Height5,24,0.24,ND259,2020,2,2,291,18,21,16
YC20:2467,2020-06-08,Height5,23,0.23,B111,2020,2,2,298,23,21,27
YC20:2477,2020-06-08,Height5,20,0.2,H121,2020,2,2,315,17,21,37
YC20:2488,2020-06-08,Height5,20,0.2,NS701,2020,2,2,268,14,21,48
YC20:1002,2020-06-16,Height5,41,0.41,MEF156-55-2,2020,1,1,124,19,1,2
YC20:1015,2020-06-16,Height5,36.5,0.365,PHN66,2020,1,1,183,16,1,15
YC20:1026,2020-06-16,Height5,54,0.54,PHG80,2020,1,1,241,24,1,26
YC20:1039,2020-06-16,Height5,48,0.48,LH145,2020,1,1,116,22,1,39
YC20:1047,2020-06-16,Height5,30.5,0.305,N6,2020,1,1,235,20,1,47
YC20:1287,2020-06-16,Height5,52.5,0.525,ND259,2020,1,2,267,18,6,2
YC20:1274,2020-06-16,Height5,39,0.39,PHV63,2020,1,2,505,21,6,15
YC20:1263,2020-06-16,Height5,41.5,0.415,4N506,2020,1,2,293,12,6,26
YC20:1251,2020-06-16,Height5,46,0.46,PHB09,2020,1,1,240,19,6,38
YC20:1242,2020-06-16,Height5,36,0.36,N201,2020,1,1,234,20,6,47
YC20:2055,2020-06-16,Height5,50,0.5,PHG86,2020,2,1,242,21,12,2
YC20:1495,2020-06-16,Height5,35.5,0.355,FR19,2020,1,2,413,15,11,15
YC20:1506,2020-06-16,Height5,35.5,0.355,B2,2020,1,2,475,23,11,26
YC20:1518,2020-06-16,Height5,30,0.3,PHW53,2020,1,2,447,17,11,38
YC20:2007,2020-06-16,Height5,41,0.41,SD101,2020,2,1,189,23,11,47
YC20:2247,2020-06-16,Height5,49,0.49,A679,2020,2,1,44,21,16,2
YC20:2234,2020-06-16,Height5,38,0.38,W603S,2020,2,1,140,15,16,15
YC20:2223,2020-06-16,Height5,36,0.36,A305,2020,2,1,14,16,16,26
YC20:2211,2020-06-16,Height5,41.5,0.415,W701BC,2020,2,1,10,13,16,38
YC20:2202,2020-06-16,Height5,38.5,0.385,2MA22,2020,2,1,202,15,16,47
YC20:2439,2020-06-16,Height5,41,0.41,PH207,2020,2,2,511,24,20,2
YC20:2456,2020-06-16,Height5,47.5,0.475,ND259,2020,2,2,291,18,21,16
YC20:2467,2020-06-16,Height5,43,0.43,B111,2020,2,2,298,23,21,27
YC20:2477,2020-06-16,Height5,31.5,0.315,H121,2020,2,2,315,17,21,37
YC20:2488,2020-06-16,Height5,45.5,0.455,NS701,2020,2,2,268,14,21,48
YC20:1002,2020-06-23,Height5,58,0.58,MEF156-55-2,2020,1,1,124,19,1,2
YC20:1015,2020-06-23,Height5,50,0.5,PHN66,2020,1,1,183,16,1,15
YC20:1026,2020-06-23,Height5,74,0.74,PHG80,2020,1,1,241,24,1,26
YC20:1039,2020-06-23,Height5,57,0.57,LH145,2020,1,1,116,22,1,39
YC20:1047,2020-06-23,Height5,53,0.53,N6,2020,1,1,235,20,1,47
YC20:1287,2020-06-23,Height5,68,0.68,ND259,2020,1,2,267,18,6,2
YC20:1274,2020-06-23,Height5,55,0.55,PHV63,2020,1,2,505,21,6,15
YC20:1263,2020-06-23,Height5,64,0.64,4N506,2020,1,2,293,12,6,26
YC20:1251,2020-06-23,Height5,62,0.62,PHB09,2020,1,1,240,19,6,38
YC20:1242,2020-06-23,Height5,52,0.52,N201,2020,1,1,234,20,6,47
YC20:2055,2020-06-23,Height5,82,0.82,PHG86,2020,2,1,242,21,12,2
YC20:1495,2020-06-23,Height5,54,0.54,FR19,2020,1,2,413,15,11,15
YC20:1506,2020-06-23,Height5,62,0.62,B2,2020,1,2,475,23,11,26
YC20:1518,2020-06-23,Height5,53,0.53,PHW53,2020,1,2,447,17,11,38
YC20:2007,2020-06-23,Height5,59,0.59,SD101,2020,2,1,189,23,11,47
YC20:2247,2020-06-23,Height5,68,0.68,A679,2020,2,1,44,21,16,2
YC20:2234,2020-06-23,Height5,70,0.7,W603S,2020,2,1,140,15,16,15
YC20:2223,2020-06-23,Height5,53,0.53,A305,2020,2,1,14,16,16,26
YC20:2211,2020-06-23,Height5,53,0.53,W701BC,2020,2,1,10,13,16,38
YC20:2202,2020-06-23,Height5,54,0.54,2MA22,2020,2,1,202,15,16,47
YC20:2439,2020-06-23,Height5,72,0.72,PH207,2020,2,2,511,24,20,2
YC20:2456,2020-06-23,Height5,68,0.68,ND259,2020,2,2,291,18,21,16
YC20:2467,2020-06-23,Height5,64,0.64,B111,2020,2,2,298,23,21,27
YC20:2477,2020-06-23,Height5,54,0.54,H121,2020,2,2,315,17,21,37
YC20:2488,2020-06-23,Height5,67,0.67,NS701,2020,2,2,268,14,21,48
YC20:1002,2020-07-01,Height5,119,1.19,MEF156-55-2,2020,1,1,124,19,1,2
YC20:1015,2020-07-01,Height5,100,1,PHN66,2020,1,1,183,16,1,15
YC20:1026,2020-07-01,Height5,112,1.12,PHG80,2020,1,1,241,24,1,26
YC20:1039,2020-07-01,Height5,120,1.2,LH145,2020,1,1,116,22,1,39
YC20:1047,2020-07-01,Height5,91,0.91,N6,2020,1,1,235,20,1,47
YC20:1287,2020-07-01,Height5,120,1.2,ND259,2020,1,2,267,18,6,2
YC20:1274,2020-07-01,Height5,100,1,PHV63,2020,1,2,505,21,6,15
YC20:1263,2020-07-01,Height5,96,0.96,4N506,2020,1,2,293,12,6,26
YC20:1251,2020-07-01,Height5,84,0.84,PHB09,2020,1,1,240,19,6,38
YC20:1242,2020-07-01,Height5,100,1,N201,2020,1,1,234,20,6,47
YC20:2055,2020-07-01,Height5,123,1.23,PHG86,2020,2,1,242,21,12,2
YC20:1495,2020-07-01,Height5,103,1.03,FR19,2020,1,2,413,15,11,15
YC20:1506,2020-07-01,Height5,89,0.89,B2,2020,1,2,475,23,11,26
YC20:1518,2020-07-01,Height5,96,0.96,PHW53,2020,1,2,447,17,11,38
YC20:2007,2020-07-01,Height5,100,1,SD101,2020,2,1,189,23,11,47
YC20:2247,2020-07-01,Height5,125,1.25,A679,2020,2,1,44,21,16,2
YC20:2234,2020-07-01,Height5,99,0.99,W603S,2020,2,1,140,15,16,15
YC20:2223,2020-07-01,Height5,103,1.03,A305,2020,2,1,14,16,16,26
YC20:2211,2020-07-01,Height5,91,0.91,W701BC,2020,2,1,10,13,16,38
YC20:2202,2020-07-01,Height5,109,1.09,2MA22,2020,2,1,202,15,16,47
YC20:2439,2020-07-01,Height5,104,1.04,PH207,2020,2,2,511,24,20,2
YC20:2456,2020-07-01,Height5,122,1.22,ND259,2020,2,2,291,18,21,16
YC20:2467,2020-07-01,Height5,114,1.14,B111,2020,2,2,298,23,21,27
YC20:2477,2020-07-01,Height5,99,0.99,H121,2020,2,2,315,17,21,37
YC20:2488,2020-07-01,Height5,92,0.92,NS701,2020,2,2,268,14,21,48
YC20:1002,2020-07-08,Height5,174,1.74,MEF156-55-2,2020,1,1,124,19,1,2
YC20:1015,2020-07-08,Height5,160,1.6,PHN66,2020,1,1,183,16,1,15
YC20:1026,2020-07-08,Height5,158,1.58,PHG80,2020,1,1,241,24,1,26
YC20:1039,2020-07-08,Height5,176,1.76,LH145,2020,1,1,116,22,1,39
YC20:1047,2020-07-08,Height5,131,1.31,N6,2020,1,1,235,20,1,47
YC20:1287,2020-07-08,Height5,176,1.76,ND259,2020,1,2,267,18,6,2
YC20:1274,2020-07-08,Height5,148,1.48,PHV63,2020,1,2,505,21,6,15
YC20:1263,2020-07-08,Height5,179,1.79,4N506,2020,1,2,293,12,6,26
YC20:1251,2020-07-08,Height5,155,1.55,PHB09,2020,1,1,240,19,6,38
YC20:1242,2020-07-08,Height5,159,1.59,N201,2020,1,1,234,20,6,47
YC20:2055,2020-07-08,Height5,169,1.69,PHG86,2020,2,1,242,21,12,2
YC20:1495,2020-07-08,Height5,156,1.56,FR19,2020,1,2,413,15,11,15
YC20:1506,2020-07-08,Height5,124,1.24,B2,2020,1,2,475,23,11,26
YC20:1518,2020-07-08,Height5,131,1.31,PHW53,2020,1,2,447,17,11,38
YC20:2007,2020-07-08,Height5,143,1.43,SD101,2020,2,1,189,23,11,47
YC20:2247,2020-07-08,Height5,166,1.66,A679,2020,2,1,44,21,16,2
YC20:2234,2020-07-08,Height5,164,1.64,W603S,2020,2,1,140,15,16,15
YC20:2223,2020-07-08,Height5,155,1.55,A305,2020,2,1,14,16,16,26
YC20:2211,2020-07-08,Height5,121,1.21,W701BC,2020,2,1,10,13,16,38
YC20:2202,2020-07-08,Height5,158,1.58,2MA22,2020,2,1,202,15,16,47
YC20:2439,2020-07-08,Height5,165,1.65,PH207,2020,2,2,511,24,20,2
YC20:2456,2020-07-08,Height5,161,1.61,ND259,2020,2,2,291,18,21,16
YC20:2467,2020-07-08,Height5,189,1.89,B111,2020,2,2,298,23,21,27
YC20:2477,2020-07-08,Height5,144,1.44,H121,2020,2,2,315,17,21,37
YC20:2488,2020-07-08,Height5,146,1.46,NS701,2020,2,2,268,14,21,48
YC20:1002,2020-07-13,Height5,191,1.91,MEF156-55-2,2020,1,1,124,19,1,2
YC20:1015,2020-07-13,Height5,182,1.82,PHN66,2020,1,1,183,16,1,15
YC20:1026,2020-07-13,Height5,178,1.78,PHG80,2020,1,1,241,24,1,26
YC20:1039,2020-07-13,Height5,194,1.94,LH145,2020,1,1,116,22,1,39
YC20:1047,2020-07-13,Height5,170,1.7,N6,2020,1,1,235,20,1,47
YC20:1287,2020-07-13,Height5,183,1.83,ND259,2020,1,2,267,18,6,2
YC20:1274,2020-07-13,Height5,171,1.71,PHV63,2020,1,2,505,21,6,15
YC20:1263,2020-07-13,Height5,204,2.04,4N506,2020,1,2,293,12,6,26
YC20:1251,2020-07-13,Height5,180,1.8,PHB09,2020,1,1,240,19,6,38
YC20:1242,2020-07-13,Height5,186,1.86,N201,2020,1,1,234,20,6,47
YC20:2055,2020-07-13,Height5,197,1.97,PHG86,2020,2,1,242,21,12,2
YC20:1495,2020-07-13,Height5,170,1.7,FR19,2020,1,2,413,15,11,15
YC20:1506,2020-07-13,Height5,165,1.65,B2,2020,1,2,475,23,11,26
YC20:1518,2020-07-13,Height5,163,1.63,PHW53,2020,1,2,447,17,11,38
YC20:2007,2020-07-13,Height5,174,1.74,SD101,2020,2,1,189,23,11,47
YC20:2247,2020-07-13,Height5,201,2.01,A679,2020,2,1,44,21,16,2
YC20:2234,2020-07-13,Height5,175,1.75,W603S,2020,2,1,140,15,16,15
YC20:2223,2020-07-13,Height5,206,2.06,A305,2020,2,1,14,16,16,26
YC20:2211,2020-07-13,Height5,163,1.63,W701BC,2020,2,1,10,13,16,38
YC20:2202,2020-07-13,Height5,177,1.77,2MA22,2020,2,1,202,15,16,47
YC20:2439,2020-07-13,Height5,181,1.81,PH207,2020,2,2,511,24,20,2
YC20:2456,2020-07-13,Height5,175,1.75,ND259,2020,2,2,291,18,21,16
YC20:2467,2020-07-13,Height5,219,2.19,B111,2020,2,2,298,23,21,27
YC20:2477,2020-07-13,Height5,172,1.72,H121,2020,2,2,315,17,21,37
YC20:2488,2020-07-13,Height5,181,1.81,NS701,2020,2,2,268,14,21,48
YC20:1002,2020-07-22,Height5,212,2.12,MEF156-55-2,2020,1,1,124,19,1,2
YC20:1015,2020-07-22,Height5,205,2.05,PHN66,2020,1,1,183,16,1,15
YC20:1026,2020-07-22,Height5,213,2.13,PHG80,2020,1,1,241,24,1,26
YC20:1039,2020-07-22,Height5,220,2.2,LH145,2020,1,1,116,22,1,39
YC20:1047,2020-07-22,Height5,194,1.94,N6,2020,1,1,235,20,1,47
YC20:1287,2020-07-22,Height5,189,1.89,ND259,2020,1,2,267,18,6,2
YC20:1274,2020-07-22,Height5,222,2.22,PHV63,2020,1,2,505,21,6,15
YC20:1263,2020-07-22,Height5,233,2.33,4N506,2020,1,2,293,12,6,26
YC20:1251,2020-07-22,Height5,200,2,PHB09,2020,1,1,240,19,6,38
YC20:1242,2020-07-22,Height5,215,2.15,N201,2020,1,1,234,20,6,47
YC20:2055,2020-07-22,Height5,231,2.31,PHG86,2020,2,1,242,21,12,2
YC20:1495,2020-07-22,Height5,178,1.78,FR19,2020,1,2,413,15,11,15
YC20:1506,2020-07-22,Height5,206,2.06,B2,2020,1,2,475,23,11,26
YC20:1518,2020-07-22,Height5,188,1.88,PHW53,2020,1,2,447,17,11,38
YC20:2007,2020-07-22,Height5,175,1.75,SD101,2020,2,1,189,23,11,47
YC20:2247,2020-07-22,Height5,225,2.25,A679,2020,2,1,44,21,16,2
YC20:2234,2020-07-22,Height5,185,1.85,W603S,2020,2,1,140,15,16,15
YC20:2223,2020-07-22,Height5,221,2.21,A305,2020,2,1,14,16,16,26
YC20:2211,2020-07-22,Height5,173,1.73,W701BC,2020,2,1,10,13,16,38
YC20:2202,2020-07-22,Height5,195,1.95,2MA22,2020,2,1,202,15,16,47
YC20:2439,2020-07-22,Height5,201,2.01,PH207,2020,2,2,511,24,20,2
YC20:2456,2020-07-22,Height5,188,1.88,ND259,2020,2,2,291,18,21,16
YC20:2467,2020-07-22,Height5,249,2.49,B111,2020,2,2,298,23,21,27
YC20:2477,2020-07-22,Height5,200,2,H121,2020,2,2,315,17,21,37
YC20:2488,2020-07-22,Height5,197,1.97,NS701,2020,2,2,268,14,21,48
YC20:1002,2020-07-29,Height5,215,2.15,MEF156-55-2,2020,1,1,124,19,1,2
YC20:1015,2020-07-29,Height5,224,2.24,PHN66,2020,1,1,183,16,1,15
YC20:1026,2020-07-29,Height5,221,2.21,PHG80,2020,1,1,241,24,1,26
YC20:1039,2020-07-29,Height5,210,2.1,LH145,2020,1,1,116,22,1,39
YC20:1047,2020-07-29,Height5,209,2.09,N6,2020,1,1,235,20,1,47
YC20:1287,2020-07-29,Height5,194,1.94,ND259,2020,1,2,267,18,6,2
YC20:1274,2020-07-29,Height5,222,2.22,PHV63,2020,1,2,505,21,6,15
YC20:1263,2020-07-29,Height5,251,2.51,4N506,2020,1,2,293,12,6,26
YC20:1251,2020-07-29,Height5,208,2.08,PHB09,2020,1,1,240,19,6,38
YC20:1242,2020-07-29,Height5,233,2.33,N201,2020,1,1,234,20,6,47
YC20:2055,2020-07-29,Height5,232,2.32,PHG86,2020,2,1,242,21,12,2
YC20:1495,2020-07-29,Height5,200,2,FR19,2020,1,2,413,15,11,15
YC20:1506,2020-07-29,Height5,217,2.17,B2,2020,1,2,475,23,11,26
YC20:1518,2020-07-29,Height5,176,1.76,PHW53,2020,1,2,447,17,11,38
YC20:2007,2020-07-29,Height5,172,1.72,SD101,2020,2,1,189,23,11,47
YC20:2247,2020-07-29,Height5,229,2.29,A679,2020,2,1,44,21,16,2
YC20:2234,2020-07-29,Height5,186,1.86,W603S,2020,2,1,140,15,16,15
YC20:2223,2020-07-29,Height5,235,2.35,A305,2020,2,1,14,16,16,26
YC20:2211,2020-07-29,Height5,184,1.84,W701BC,2020,2,1,10,13,16,38
YC20:2202,2020-07-29,Height5,225,2.25,2MA22,2020,2,1,202,15,16,47
YC20:2439,2020-07-29,Height5,210,2.1,PH207,2020,2,2,511,24,20,2
