Date,RN,Rainfall,AirTMax(F),AirTMin(F),AirTSmp(F),AirTAvg(F),WindMphMax,WindMphAvg,WindDir
5/22/21 11:00,33814,0,78.93,74.63,78.69,77.25,14.49,7.396,211
5/22/21 12:00,33815,0,80.3,77.47,79.42,79.09,17.17,8.44,178.1
5/22/21 13:00,33816,0,81.3,79.36,81,80.3,18.18,8.17,181.6
5/22/21 14:00,33817,0,83.1,79.46,82,80.8,16.16,8.15,204.8
5/22/21 15:00,33818,0,82.6,80,80.2,81,14.49,6.859,184.3
5/22/21 16:00,33819,0,82.1,79.89,81.6,80.6,15.83,7.137,187.8
5/22/21 17:00,33820,0,82,79.9,80.8,80.9,15.16,7.156,195.6
5/22/21 18:00,33821,0,80.7,79.05,80.1,79.97,17.17,6.985,173.5
5/22/21 19:00,33822,0,80.3,77.66,77.96,79.17,11.8,5.746,156.8
5/22/21 20:00,33823,0,77.9,75.48,75.67,76.57,8.45,3.882,170.3
5/22/21 21:00,33824,0,75.79,73.91,73.92,74.8,7.443,2.49,173.5
5/22/21 22:00,33825,0,74.22,72.95,73.62,73.62,9.79,2.251,150.5
5/22/21 23:00,33826,0,73.86,72.64,73.07,73.26,7.108,2.694,171.3
5/23/21 0:00,33827,0,73.19,71.27,71.36,72.23,6.102,0.941,168.6
5/23/21 1:00,33828,0,72.09,71.09,71.67,71.65,7.779,1.852,166.1
5/23/21 2:00,33829,0,71.73,68.99,69.17,70.3,4.425,0.348,117
5/23/21 3:00,33830,0,69.29,68.01,68.2,68.62,3.419,0.153,176.3
5/23/21 4:00,33831,0,69.97,68.13,69.45,69.51,5.431,1.406,187.7
5/23/21 5:00,33832,0,69.78,66.49,66.73,68.19,3.419,0.023,98.7
5/23/21 6:00,33833,0,67.79,66.31,67.73,66.99,2.412,0.081,38.79
5/23/21 7:00,33834,0,69.96,67.42,69.72,68.74,5.096,0.382,134.5
5/23/21 8:00,33835,0,72.58,69.72,72.21,70.82,6.773,2.134,158.3
5/23/21 9:00,33836,0,73.07,71.24,72.52,71.86,6.437,1.781,239.6
5/23/21 10:00,33837,0,74.46,72.13,72.8,73.14,7.779,2.548,139.8
5/23/21 11:00,33838,0,74.87,72.26,73.96,73.77,7.108,1.912,150
5/23/21 12:00,33839,0,75.12,70.13,70.61,72.12,8.79,3.748,0
5/23/21 13:00,33840,0,71.1,69.21,70.07,70.14,11.8,6.024,30.29
5/23/21 14:00,33841,0,71.16,68.91,69.76,70.19,12.81,6.874,332.5
5/23/21 15:00,33842,0,70.92,68.72,69.15,69.69,17.51,7.809,57.52
5/23/21 16:00,33843,0,69.64,67.02,67.57,68.13,15.49,8.81,38.46
5/23/21 17:00,33844,0,68.43,65.09,65.21,66.92,12.81,6.816,27.92
5/23/21 18:00,33845,0,65.39,62.63,62.66,63.52,14.49,7.799,57.15
5/23/21 19:00,33846,0,63.66,62.22,62.84,62.94,15.83,8.52,68.12
5/23/21 20:00,33847,0,63.23,62.14,62.44,62.66,11.8,6.14,49.06
5/23/21 21:00,33848,0,62.75,61.86,62.05,62.27,10.13,5.227,65.1
5/23/21 22:00,33849,0,62.54,61.8,62.3,62.18,9.79,5.188,73.56
5/23/21 23:00,33850,0,63.24,62.17,62.87,62.75,10.13,5.341,67.53
5/24/21 0:00,33851,0,63.57,62.78,63.51,63.13,9.12,4.493,74.06
5/24/21 1:00,33852,0,64.15,63.27,64.06,63.66,8.11,3.184,124.2
5/24/21 2:00,33853,0.19,64.3,63.63,64,63.98,10.46,2.823,105.3
5/24/21 3:00,33854,0.01,64.09,63.42,63.72,63.73,8.11,2.731,104.7
5/24/21 4:00,33855,0,63.91,62.81,63.3,63.3,7.779,1.782,103.7
5/24/21 5:00,33856,0,64.39,62.93,64.18,63.86,9.46,3.477,121.1
5/24/21 6:00,33857,0,64.76,63.88,64.58,64.24,9.12,4.018,125.9
5/24/21 7:00,33858,0,67.3,64.39,67.05,65.78,8.11,3.856,113.2
5/24/21 8:00,33859,0,69.96,66.93,69.96,68.75,12.47,6.668,204.3
5/24/21 9:00,33860,0,73.49,69.72,73.49,71.52,14.15,6.698,144.4
5/24/21 10:00,33861,0,74.21,72.34,73.84,73.52,14.15,7.991,176.9
5/24/21 11:00,33862,0,74.27,72.56,74.27,73.29,18.51,8.49,150.9
5/24/21 12:00,33863,0,76.28,73.97,74.87,75.12,15.49,7.794,196.4
5/24/21 13:00,33864,0,80.3,74.75,80.3,78.19,14.82,6.483,171.2
5/24/21 14:00,33865,0,82.3,78.81,82.1,80.6,19.18,8.42,185.9
5/24/21 15:00,33866,0,83.4,81.2,82.7,82.4,17.84,8.86,243
5/24/21 16:00,33867,0,83.6,81.6,83.6,82.9,18.85,9.64,244.4
5/24/21 17:00,33868,0,84.8,82.4,84.5,83.9,17.84,7.969,235.6
5/24/21 18:00,33869,0,85,82.1,82.7,83.3,18.51,6.825,214.1
5/24/21 19:00,33870,0,83.1,81.1,81.1,82.3,16.5,6.863,203.9
5/24/21 20:00,33871,0,81.2,78.33,78.39,79.67,9.79,2.808,189.4
5/24/21 21:00,33872,0.01,78.63,71.28,71.59,75.86,17.51,4.169,248.2
5/24/21 22:00,33873,0,74.65,71.29,74.16,72.93,5.766,0.429,143.2
5/24/21 23:00,33874,0,74.29,72.82,73.19,73.56,8.11,2.442,168.4
5/25/21 0:00,33875,0,73.31,72.52,72.64,73,11.47,4.681,207.7
5/25/21 1:00,33876,0,72.82,71.79,72.09,72.2,15.83,6.238,192.4
5/25/21 2:00,33877,0.06,72.28,64.97,65.09,70.55,20.19,9.08,248.4
5/25/21 3:00,33878,0.17,65.27,62.44,62.81,63.65,15.16,6.149,185
5/25/21 4:00,33879,0.05,63.02,61.99,62.14,62.5,10.46,2.949,181.6
5/25/21 5:00,33880,0,62.73,61.69,62.54,62.11,5.431,0.83,159.3
5/25/21 6:00,33881,0.01,63.97,62.3,63.64,63.15,8.11,1.516,182.1
5/25/21 7:00,33882,0,67.79,63.58,67.55,65.6,13.15,4.333,192.4
5/25/21 8:00,33883,0,69.17,67.33,68.62,68.47,18.51,8.07,242.1
5/25/21 9:00,33884,0,73.86,68.56,73.31,70.92,16.83,7.791,224.3
5/25/21 10:00,33885,0,75.85,71.9,75.18,73.82,23.21,9.07,235.3
5/25/21 11:00,33886,0,77.6,74.94,77.29,76.28,18.85,9.61,168.7
5/25/21 12:00,33887,0,79.54,76.74,79.24,77.8,21.19,10.51,258.1
5/25/21 13:00,33888,0,81,79.06,80.5,79.88,22.87,12.44,269.7
5/25/21 14:00,33889,0,81.7,79.54,81.6,80.9,26.23,12.81,239.2
5/25/21 15:00,33890,0,82.7,79.77,79.77,81.4,24.88,13.58,241.4
5/25/21 16:00,33891,0,82.7,79.28,82.4,81.5,25.89,14.94,261.1
5/25/21 17:00,33892,0,82.6,80.9,80.9,81.7,25.22,15.18,255.5
5/25/21 18:00,33893,0,81.5,79.36,79.67,80.6,28.57,17.11,289.1
5/25/21 19:00,33894,0,79.79,76.26,76.32,78.07,31.26,16.21,261.7
5/25/21 20:00,33895,0,76.68,73,73.18,74.84,30.59,14.21,277.1
5/25/21 21:00,33896,0,73.36,68.93,69.29,70.73,26.56,13.15,298.5
5/25/21 22:00,33897,0,69.23,66.01,66.32,67.52,22.87,11.84,271.6
5/25/21 23:00,33898,0,66.63,64.18,64.52,65.33,16.5,9.01,288.7
5/26/21 0:00,33899,0,64.82,62.66,62.97,63.65,17.17,8.85,275.7
5/26/21 1:00,33900,0,62.96,60.56,61.08,61.97,15.83,7.734,301.2
5/26/21 2:00,33901,0,61.21,58.9,59.2,60.31,12.47,5.97,279.8
5/26/21 3:00,33902,0,59.93,58.06,58.36,59.04,12.81,6.46,282.3
5/26/21 4:00,33903,0,58.61,56.54,56.54,57.63,19.85,7.88,297.9
5/26/21 5:00,33904,0,56.75,53.7,53.85,55.17,17.51,7.63,322.7
5/26/21 6:00,33905,0,54.16,52.36,52.94,53.12,22.2,9.6,310.7
5/26/21 7:00,33906,0,53.58,50.69,51.93,52.25,24.21,11.35,307.2
5/26/21 8:00,33907,0,52.57,51.33,51.93,51.93,20.86,11.28,313.8
5/26/21 9:00,33908,0,52.67,50.38,51.08,51.68,19.52,9.71,319.4
5/26/21 10:00,33909,0,52.61,49.44,51.54,50.74,19.52,8.74,312.7
5/26/21 11:00,33910,0,53.92,50.78,53.73,52.34,15.16,7.823,328.7
5/26/21 12:00,33911,0,56.64,53.43,56.64,54.84,17.17,7.472,325
5/26/21 13:00,33912,0,58.35,55.88,58.35,57.08,16.16,6.944,319.5
5/26/21 14:00,33913,0,60.38,57.89,60.38,59.09,13.82,6.21,9.15
5/26/21 15:00,33914,0,61.41,59.55,60.8,60.59,14.49,5.214,1.716
5/26/21 16:00,33915,0,62.87,60.31,61.27,61.6,10.8,4.119,57.49
5/26/21 17:00,33916,0,62.06,60,60.25,61.14,11.47,4.454,328.8
5/26/21 18:00,33917,0,60.37,57.73,58.1,58.91,11.13,4.037,341.2
5/26/21 19:00,33918,0,58.22,56.71,56.96,57.45,9.12,3.86,350.1
5/26/21 20:00,33919,0,57.11,55.13,55.2,56.38,14.15,4.756,345.4
5/26/21 21:00,33920,0,55.84,54.83,54.95,55.42,8.11,2.617,0.524
5/26/21 22:00,33921,0,55.32,53.28,53.43,54.43,10.46,4.007,17.64
5/26/21 23:00,33922,0,53.73,52.25,52.68,52.91,10.8,3.277,9.06
5/27/21 0:00,33923,0,52.96,52.26,52.26,52.57,7.443,2.463,37.43
5/27/21 1:00,33924,0,52.93,51.65,52.01,52.27,12.81,5.617,47.78
5/27/21 2:00,33925,0,52.2,50.95,51.2,51.52,14.82,7.485,78.01
5/27/21 3:00,33926,0,51.56,50.74,51.11,51.19,13.15,6.814,53.74
5/27/21 4:00,33927,0,51.23,50.26,50.38,50.73,12.14,6.584,64.88
5/27/21 5:00,33928,0.01,50.69,47.06,47.21,49.05,11.47,5.064,54.22
5/27/21 6:00,33929,0.08,47.33,44.63,44.69,46.05,16.5,7.212,64.37
5/27/21 7:00,33930,0.08,44.88,43.6,43.66,44.14,18.51,9.35,63.89
5/27/21 8:00,33931,0.08,44,42.94,43.06,43.49,19.52,9.97,103.6
5/27/21 9:00,33932,0.07,43.61,42.94,43.43,43.23,20.52,11.46,63.85
5/27/21 10:00,33933,0.11,43.73,43.06,43.67,43.41,23.88,11.85,77.54
5/27/21 11:00,33934,0.03,44.76,43.49,44.58,44.17,21.19,11.14,78.56
5/27/21 12:00,33935,0.05,45.31,44.21,44.79,44.76,21.87,12.07,56.78
5/27/21 13:00,33936,0.02,45.06,43.66,43.91,44.19,23.21,11.96,77.89
5/27/21 14:00,33937,0.04,44.18,43.12,43.55,43.64,22.87,10.94,47.7
5/27/21 15:00,33938,0.02,43.88,42.39,42.82,43.18,23.21,10.25,82.9
5/27/21 16:00,33939,0.01,43.18,41.78,42.21,42.42,19.85,8.95,72.87
5/27/21 17:00,33940,0.01,42.33,41.36,41.72,41.75,19.52,10.61,81.9
5/27/21 18:00,33941,0,41.9,41.29,41.45,41.56,18.85,9.72,80.3
5/27/21 19:00,33942,0,41.9,41.23,41.72,41.51,17.84,9.12,68.48
5/27/21 20:00,33943,0,41.78,41.17,41.36,41.49,14.15,6.682,73.7
5/27/21 21:00,33944,0.03,41.84,41.17,41.36,41.48,13.48,6.79,39.4
5/27/21 22:00,33945,0.01,41.84,39.16,39.65,40.48,15.16,7.114,40.95
5/27/21 23:00,33946,0.01,39.77,38.5,38.86,39.31,17.17,6.979,58.61
5/28/21 0:00,33947,0.01,39.11,38.44,38.93,38.8,11.8,4.581,11.93
5/28/21 1:00,33948,0,39.05,37.59,37.77,38.28,9.12,3.18,27.91
5/28/21 2:00,33949,0,38.03,37.35,37.66,37.68,10.13,3.267,41.75
5/28/21 3:00,33950,0,38.21,36.99,37.17,37.71,11.13,5.617,10.4
5/28/21 4:00,33951,0.02,37.36,36.08,36.56,36.59,6.773,2.364,16.99
5/28/21 5:00,33952,0,36.81,35.65,35.65,36.16,7.779,3.11,9.66
5/28/21 6:00,33953,0,35.9,35.16,35.59,35.53,8.45,3.193,4.343
5/28/21 7:00,33954,0,38.15,35.47,37.42,36.66,11.13,4.667,25.79
5/28/21 8:00,33955,0,42.51,37.11,41.97,39.82,11.8,4.977,38.35
5/28/21 9:00,33956,0,44.88,41.42,44.05,43.03,11.47,5.362,19.17
5/28/21 10:00,33957,0,48.31,43.93,48.06,45.98,12.81,4.358,49.88
5/28/21 11:00,33958,0,50.91,47.33,50.67,48.92,13.48,6.423,8.96
5/28/21 12:00,33959,0,52.85,50.11,52.42,51.5,14.82,6.83,105.4
5/28/21 13:00,33960,0,54.37,51.84,53.34,53.01,14.49,7.126,97.3
5/28/21 14:00,33961,0,56.51,53.31,55.68,55.03,16.16,6.24,107.4
5/28/21 15:00,33962,0,57.83,54.95,57.43,56.37,14.82,4.665,50.81
5/28/21 16:00,33963,0,58.77,57.09,58.34,57.82,15.49,5.286,51.26
5/28/21 17:00,33964,0,58.82,57.55,58.64,58.04,12.47,5.708,137.4
5/28/21 18:00,33965,0,60.32,57.85,59.62,58.81,14.15,2.671,5.6
5/28/21 19:00,33966,0,59.77,57.01,57.46,58.04,9.79,1.879,11.82
5/28/21 20:00,33967,0,57.83,51.02,51.27,55.01,4.089,0.174,322.4
5/28/21 21:00,33968,0,51.39,47.67,48.47,49.24,0,0,289.8
5/28/21 22:00,33969,0,48.77,46.35,46.72,47.62,0,0,298.8
5/28/21 23:00,33970,0,47.7,46.54,46.97,47.13,7.108,1.238,20.23
5/29/21 0:00,33971,0,47.09,44.83,45.93,45.84,6.102,0.899,76.54
5/29/21 1:00,33972,0,46.05,42.7,42.94,44.45,6.437,1.831,65.16
5/29/21 2:00,33973,0,43.12,41.19,41.8,42.2,0,0,94.7
5/29/21 3:00,33974,0,41.92,39.43,39.74,40.96,0,0,286.3
5/29/21 4:00,33975,0,39.98,37.79,38.22,38.76,0,0,288.9
5/29/21 5:00,33976,0,39.63,36.94,39.56,37.95,0,0,114.9
5/29/21 6:00,33977,0,46.06,39.5,45.87,42.88,7.108,1.972,156.8
5/29/21 7:00,33978,0,50.33,45.63,50.08,47.99,9.79,4.604,177.2
5/29/21 8:00,33979,0,53.35,49.84,53.1,51.53,11.8,6.01,176.1
5/29/21 9:00,33980,0,55.23,52.73,54.65,53.95,13.48,7.357,171.7
5/29/21 10:00,33981,0,57.18,54.53,56.93,55.94,12.47,6.484,178.8
5/29/21 11:00,33982,0,58.53,56.35,58.29,57.49,15.49,7.136,169.3
5/29/21 12:00,33983,0,60.23,57.67,59.89,58.79,13.82,6.524,160.4
5/29/21 13:00,33984,0,60.99,59.16,60.93,60.01,17.51,6.861,147
5/29/21 14:00,33985,0,62.63,59.95,61.9,61.38,14.49,6.218,130.8
5/29/21 15:00,33986,0,63.6,61.56,62.57,62.39,14.82,7.256,210.1
5/29/21 16:00,33987,0,64.81,62.63,63.95,63.76,13.15,6.298,138.4
5/29/21 17:00,33988,0,64.44,62.32,62.38,63.08,13.15,5.469,167.8
5/29/21 18:00,33989,0,63.6,60.68,60.68,62.21,12.81,5.916,125.5
5/29/21 19:00,33990,0,61.2,60.05,60.14,60.6,14.15,6.699,162.4
5/29/21 20:00,33991,0,60.51,59.08,59.27,59.66,11.47,5.757,177.1
5/29/21 21:00,33992,0,59.51,58.27,58.55,58.9,13.82,4.446,170.5
5/29/21 22:00,33993,0,58.7,56.99,57.21,57.91,7.443,2.969,171.8
5/29/21 23:00,33994,0,57.39,56.29,56.9,56.82,6.773,2.843,154
5/30/21 0:00,33995,0,56.99,54.74,54.89,56.21,10.8,5.159,148.7
5/30/21 1:00,33996,0,55.2,54.07,54.25,54.68,7.443,2.818,163
5/30/21 2:00,33997,0,54.92,54.07,54.62,54.4,5.431,2.036,157.4
5/30/21 3:00,33998,0,55.1,54.37,54.77,54.77,9.46,3.94,193
5/30/21 4:00,33999,0,55.07,54.1,54.49,54.54,9.12,4.206,167.8
5/30/21 5:00,34000,0,54.68,53.22,53.77,53.9,10.46,4.965,186.3
5/30/21 6:00,34001,0,54.65,53.34,54.22,54.11,10.13,4.591,219.4
5/30/21 7:00,34002,0,54.71,53.98,54.43,54.33,11.47,5.342,216.6
5/30/21 8:00,34003,0,54.8,53.34,53.76,54.01,12.81,6.372,188
5/30/21 9:00,34004,0,54.16,53.28,53.64,53.7,13.48,6.015,226.1
5/30/21 10:00,34005,0,54.13,52.54,53.34,53.43,9.12,3.772,167.6
5/30/21 11:00,34006,0.01,53.49,51.89,53.01,52.62,9.12,4.824,161.9
5/30/21 12:00,34007,0,54.56,52.89,53.03,53.66,13.48,7.116,172.9
5/30/21 13:00,34008,0,53.95,52.73,53.46,53.22,14.15,5.947,165.1
5/30/21 14:00,34009,0,55.56,53.21,54.98,54.35,10.46,3.366,234.2
5/30/21 15:00,34010,0,57.48,54.92,57.15,55.94,11.8,3.841,193.4
5/30/21 16:00,34011,0,60.37,57.72,59.82,58.97,10.46,6.591,162.1
5/30/21 17:00,34012,0,59.94,57.92,58.32,58.84,11.47,6.107,155.3
5/30/21 18:00,34013,0,60.97,58.26,59.16,59.77,14.49,7.91,185.3
5/30/21 19:00,34014,0,59.37,57.62,57.68,58.49,13.15,6.579,173.5
5/30/21 20:00,34015,0,57.98,57.02,57.21,57.52,12.47,5.894,217.9
5/30/21 21:00,34016,0,57.54,56.9,57.02,57.2,14.82,6.433,222.1
5/30/21 22:00,34017,0,57.76,56.93,57.36,57.38,13.82,6.1,193.8
5/30/21 23:00,34018,0,57.76,56.84,57.15,57.39,16.16,6.393,223.1
5/31/21 0:00,34019,0,57.57,56.08,56.32,56.87,15.49,5.308,206.2
5/31/21 1:00,34020,0,56.51,54.8,54.98,55.74,8.45,2.873,150.4
5/31/21 2:00,34021,0,55.23,52.98,52.98,54.38,9.12,2.574,60.93
5/31/21 3:00,34022,0,53.22,52.31,52.74,52.72,7.108,0.845,114.8
5/31/21 4:00,34023,0,52.87,52.26,52.47,52.54,7.779,2.546,181.9
5/31/21 5:00,34024,0,52.71,52.04,52.25,52.39,7.779,0.862,138.3
5/31/21 6:00,34025,0,52.8,51.83,52.44,52.25,8.79,4.304,144.6
5/31/21 7:00,34026,0,54.16,52.22,53.73,53.05,9.12,4.71,170.7
5/31/21 8:00,34027,0,55.59,53.4,55.35,54.37,12.81,4.541,159.1
5/31/21 9:00,34028,0,61.95,55.1,61.45,58.44,8.79,3.004,124.8
5/31/21 10:00,34029,0,66.28,61.33,66.03,63.89,9.46,3.06,182.8
5/31/21 11:00,34030,0,68.44,65.6,67.83,66.96,10.8,4.501,29.73
5/31/21 12:00,34031,0,70.33,67.53,69.84,69.18,14.15,3.854,347.7
5/31/21 13:00,34032,0,72.88,69.72,71.73,71.33,10.8,2.76,279.4
5/31/21 14:00,34033,0,74.39,70.81,74.33,72.8,16.16,7.143,280.1
5/31/21 15:00,34034,0,74.87,72.44,73.54,73.72,14.15,6.447,325.9
5/31/21 16:00,34035,0,75.79,70.92,74.33,73.32,15.49,5.582,279.4
5/31/21 17:00,34036,0,76.03,73.96,74.57,74.66,15.49,6.03,327.5
5/31/21 18:00,34037,0,74.57,73.47,73.96,74.03,12.47,6.298,262.9
5/31/21 19:00,34038,0,74.02,71.24,71.36,72.8,8.11,3.405,302.9
5/31/21 20:00,34039,0,71.67,66.5,66.69,69.15,7.443,0.714,31.92
5/31/21 21:00,34040,0,66.99,63.82,63.91,65.41,5.096,0.086,343.1
5/31/21 22:00,34041,0,63.94,59.06,59.71,61,0,0,327.6
5/31/21 23:00,34042,0,60.95,58.36,58.36,60,0,0,0.048
6/1/21 0:00,34043,0,59.34,54.86,55.11,57.49,0,0,24.74
6/1/21 1:00,34044,0,56.89,54.33,54.33,55.81,1.742,0.004,63.23
6/1/21 2:00,34045,0,55.92,52.08,53.19,53.72,4.76,0.806,318.2
6/1/21 3:00,34046,0,53.37,51.17,52.03,52.05,3.754,0.449,303.3
6/1/21 4:00,34047,0,52.21,50.53,51.33,51.27,0,0,301.1
6/1/21 5:00,34048,0,52.37,50.05,52.19,51.15,0,0,294.6
6/1/21 6:00,34049,0,57.64,52.13,56.5,55.13,6.437,0.283,110.7
6/1/21 7:00,34050,0,62.42,55.95,61.89,59.28,4.089,0.274,74.12
6/1/21 8:00,34051,0,67.26,61.58,66.58,64.76,0,0,80.1
6/1/21 9:00,34052,0,70.94,66.39,70.39,69.39,3.419,0.049,255.9
6/1/21 10:00,34053,0,71.78,69.96,70.87,70.8,9.12,2.197,49.23
6/1/21 11:00,34054,0,74.51,70.87,73.96,72.82,10.13,2.02,196.2
6/1/21 12:00,34055,0,74.39,72.01,73.96,73.29,11.8,3.428,228.8
6/1/21 13:00,34056,0,74.51,72.99,74.33,73.92,12.81,3.338,291
6/1/21 14:00,34057,0,76.46,74.07,74.07,75.35,10.8,3.713,317
6/1/21 15:00,34058,0,77.23,73.95,76.44,75.95,10.8,3.873,236.6
6/1/21 16:00,34059,0,78.39,76.07,77.05,77.02,13.48,1.831,305.4
6/1/21 17:00,34060,0,77.84,75.34,75.95,76.31,13.48,3.495,188.5
6/1/21 18:00,34061,0,76.86,74.37,74.62,75.57,9.46,2.911,281.2
6/1/21 19:00,34062,0,75.36,73.72,74.53,74.5,7.108,1.421,157.9
6/1/21 20:00,34063,0,74.59,66.98,67.22,70.76,5.766,0.106,105.5
6/1/21 21:00,34064,0,67.22,62.36,62.54,64.83,0,0,105.6
6/1/21 22:00,34065,0,64.47,61.44,63.85,63.01,0,0,105.5
6/1/21 23:00,34066,0,63.97,61.35,62.02,62.63,0,0,105.9
6/2/21 0:00,34067,0,62.81,59.16,59.16,62,0,0,83
6/2/21 1:00,34068,0,60.62,58.7,60.07,59.61,4.089,0.097,139.7
6/2/21 2:00,34069,0,62.05,59.55,61.29,60.98,3.754,0.465,140.3
6/2/21 3:00,34070,0,61.78,60.31,61.29,61.06,3.419,0.103,130.3
6/2/21 4:00,34071,0,61.72,58,58,60.34,3.419,0.072,60.73
6/2/21 5:00,34072,0,59.34,56.9,57.72,57.99,6.102,0.293,40.71
6/2/21 6:00,34073,0,58.88,57.3,58.79,58.23,5.766,1.423,100.2
6/2/21 7:00,34074,0,60.37,58.09,60.01,59.18,5.096,0.667,122.3
6/2/21 8:00,34075,0,62.25,59.95,62.18,61.02,8.11,3.806,157.1
6/2/21 9:00,34076,0,62.57,61.56,62.57,62.01,11.13,5.585,130.7
6/2/21 10:00,34077,0,66.71,62.14,66.4,64.47,11.13,5.262,177
6/2/21 11:00,34078,0,70.06,65.98,69.88,67.18,11.47,5.295,162
6/2/21 12:00,34079,0,74.16,69.81,73.37,71.72,12.81,6.493,166.4
6/2/21 13:00,34080,0,77.74,73.25,77.43,75.55,12.81,6.752,174.5
6/2/21 14:00,34081,0,79.55,75.97,79.25,77.58,13.82,6.726,197.4
6/2/21 15:00,34082,0,81.5,79.06,81.1,80.3,14.82,7.39,200.4
6/2/21 16:00,34083,0,82,79.24,79.3,80.5,19.85,7.619,234.4
6/2/21 17:00,34084,0,79.79,77.72,78.51,78.93,14.49,5.097,267.5
6/2/21 18:00,34085,0,81.8,78.39,78.93,80,8.79,2.107,240.8
6/2/21 19:00,34086,0,79.13,76.74,77.86,78.3,5.766,0.919,222.2
6/2/21 20:00,34087,0,78.35,74.15,74.46,77.01,4.76,0.091,210.7
6/2/21 21:00,34088,0,74.58,66.73,67.66,69.57,0,0,204.8
6/2/21 22:00,34089,0,70.85,66.59,70.52,68.91,0,0,213.8
6/2/21 23:00,34090,0,70.79,68.75,68.93,69.66,0,0,221.3
6/3/21 0:00,34091,0,69.3,67.17,67.87,68.12,4.089,0.209,244.1
6/3/21 1:00,34092,0,69.45,67.35,69.02,68.77,6.102,1.848,197.1
6/3/21 2:00,34093,0,69.33,68.29,68.65,68.8,7.108,3.251,227.9
6/3/21 3:00,34094,0,69.25,68.16,68.71,68.63,7.108,2.451,208.4
6/3/21 4:00,34095,0,69.25,67.97,68.22,68.63,8.45,3.183,199.3
6/3/21 5:00,34096,0,68.52,67.07,67.44,67.75,10.46,4.141,211.9
6/3/21 6:00,34097,0,67.56,66.22,67.38,66.84,11.47,5.22,229.4
6/3/21 7:00,34098,0,70.76,66.83,70.51,68.73,12.14,6.356,238.8
6/3/21 8:00,34099,0,74.34,70.33,73.43,72.45,15.83,7.719,210.1
6/3/21 9:00,34100,0,76.64,73.06,76.28,74.5,15.16,9.38,276.7
6/3/21 10:00,34101,0,77.6,75.12,77.48,76.29,14.15,7.792,264.8
6/3/21 11:00,34102,0,81.7,77.29,81.1,79.5,17.51,7.403,272.3
6/3/21 12:00,34103,0,84.3,80.9,84.1,82.5,12.14,4.399,283.2
6/3/21 13:00,34104,0,86.8,83.3,84.9,84.8,14.82,4.653,237.3
6/3/21 14:00,34105,0,87.4,84.4,85.6,85.9,17.17,8.21,251.1
6/3/21 15:00,34106,0,87.1,82.5,86.5,84.8,13.48,6.019,240.3
6/3/21 16:00,34107,0,86.7,83.5,84.8,84.5,10.8,2.987,296.3
6/3/21 17:00,34108,0,86.5,83.7,85,85.2,7.443,0.995,347.9
6/3/21 18:00,34109,0,85.1,83.3,83.6,84.1,0,0,101.5
6/3/21 19:00,34110,0,83.7,81,81.2,81.8,4.425,0.067,123.2
6/3/21 20:00,34111,0,81.7,78.4,78.52,80.3,6.437,0.278,158.4
6/3/21 21:00,34112,0,79.14,77.13,77.25,78.24,6.773,2.012,144.4
6/3/21 22:00,34113,0,77.62,75.14,75.38,76.32,3.754,0.149,152.1
6/3/21 23:00,34114,0,76.17,73.86,74.04,75.05,5.766,0.657,223.3
6/4/21 0:00,34115,0,75.2,72.58,73.07,74.13,7.108,1.628,241.7
6/4/21 1:00,34116,0,73.13,69.54,70.88,71.47,3.419,0.205,250.5
6/4/21 2:00,34117,0,73.19,70.51,72.95,71.98,9.12,2.771,224.6
6/4/21 3:00,34118,0,73.31,71.12,71.36,72.19,11.13,4.233,238.3
6/4/21 4:00,34119,0,71.73,70.39,70.69,71.02,11.13,4.939,228
6/4/21 5:00,34120,0,70.7,69.29,69.85,69.91,10.13,4.581,225.2
6/4/21 6:00,34121,0,71.18,69.46,71.12,70.2,12.81,5.828,222
6/4/21 7:00,34122,0,72.88,70.75,72.58,71.8,16.5,7.98,226.3
6/4/21 8:00,34123,0,76.21,72.46,75.91,74.09,16.83,9.23,214.6
6/4/21 9:00,34124,0,79.6,75.61,79.36,77.88,13.82,7.642,254.9
6/4/21 10:00,34125,0,83.6,79.18,83.2,81.4,15.49,8.32,254.4
6/4/21 11:00,34126,0,86.1,82.9,85.6,84.5,13.82,7.74,238
6/4/21 12:00,34127,0,88.9,85.6,88.6,87.1,14.49,7.418,194.7
6/4/21 13:00,34128,0,91.3,87.8,90.9,89.4,16.16,7.588,211.9
6/4/21 14:00,34129,0,93.3,90.7,92.6,92.2,19.18,10.29,278.5
6/4/21 15:00,34130,0,94.5,92.3,93.7,93.4,18.51,9.47,194
6/4/21 16:00,34131,0,94.7,93,93.4,93.7,18.85,9.08,258.5
6/4/21 17:00,34132,0,94.1,92.6,93,93.3,17.17,9.2,189.7
6/4/21 18:00,34133,0,93.8,92.6,93,93.1,17.17,7.299,206.5
6/4/21 19:00,34134,0,93.3,90.7,90.7,92,13.48,6.065,196.3
6/4/21 20:00,34135,0,91.1,85.9,86.1,88.7,10.8,4.48,184.8
6/4/21 21:00,34136,0,86.8,85.2,85.5,85.9,12.14,5.639,164.1
6/4/21 22:00,34137,0,85.9,84,84.1,85.1,14.49,6.113,200
6/4/21 23:00,34138,0,84.5,81.6,81.7,83.1,12.47,6.461,188.6
6/5/21 0:00,34139,0,82,80.2,80.5,81,17.84,8.11,170
6/5/21 1:00,34140,0,80.7,79.4,79.52,80,15.16,7.799,219
